,Base,ExplIdCode,Explanation,Full,IdCode,IdCodeStackErr
Base,0.0,-0.16151111111111116,-0.048222222222222166,-0.1637333333333333,-0.08879999999999999,-0.08377777777777773
ExplIdCode,0.16151111111111116,0.0,0.11631111111111103,0.000888888888888939,0.060311111111111204,0.07084444444444449
Explanation,0.048222222222222166,-0.11631111111111103,0.0,-0.11497777777777785,-0.03853333333333331,-0.03373333333333328
Full,0.1637333333333333,-0.000888888888888939,0.11497777777777785,0.0,0.05719999999999992,0.06666666666666665
IdCode,0.08879999999999999,-0.060311111111111204,0.03853333333333331,-0.05719999999999992,0.0,0.0026222222222223035
IdCodeStackErr,0.08377777777777773,-0.07084444444444449,0.03373333333333328,-0.06666666666666665,-0.0026222222222223035,0.0
