,Base,ExplIdCode,Explanation,Full,IdCode,IdCodeStackErr
Base,0.0,0.044609718024939626,0.8638317428547264,0.11161176829829215,0.8801684549067255,0.8743670611628918
ExplIdCode,0.044609718024939626,0.0,0.033894853524689315,0.6170750774519739,0.01762209096232446,0.03763531378731433
Explanation,0.8638317428547264,0.033894853524689315,0.0,0.08011831372763438,0.6582534143112833,0.8743670611628918
Full,0.11161176829829215,0.6170750774519739,0.08011831372763438,0.0,0.05922970372727965,0.10034824646229089
IdCode,0.8801684549067255,0.01762209096232446,0.6582534143112833,0.05922970372727965,0.0,0.6830913983096086
IdCodeStackErr,0.8743670611628918,0.03763531378731433,0.8743670611628918,0.10034824646229089,0.6830913983096086,0.0
